run_id,status,seed,started_at,finished_at,elapsed_seconds,pass_at_1,pass_at_4,parse_rate,mean_reward,steps,tasks,candidates,hit_at_1,hit_at_8,hit_at_32,model_passes,actual_completion_tokens,peak_cuda_bytes,input,input_sha256,adapter,adapter_sha256,config_sha256
20260803T203108Z_qwen3-0.6b_capacity_d2_train_exploration_arms-oracle_exact_seed0,DONE,0,2026-08-03T20:31:08.514072+00:00,2026-08-03T20:39:45.551279+00:00,517.0340740020038,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,86fbd22f717de1c5b9cc67a061b702361c2af7aca353e8793f9c38523bac8f45,artifacts/adapters/sft_composition_oracle_seed0,763369215ebee5bb51890e4d1191919d937f061ab18b4d2e39ba6103c65cf698,594747ba2af1c19a04c1be89dc8f96f61d04a091c86485452f4a49ecc4e2ee7c
20260803T203949Z_qwen3-0.6b_capacity_d2_train_exploration_arms-atomic_exact_seed1,DONE,1,2026-08-03T20:39:49.492623+00:00,2026-08-03T20:46:48.848066+00:00,419.35262858396163,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,86fbd22f717de1c5b9cc67a061b702361c2af7aca353e8793f9c38523bac8f45,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,628d7ee9c6d30fa9b3bde26ded95485c6e6848b0916895719d726a444875d7f8
20260803T204652Z_qwen3-0.6b_capacity_d2_train_exploration_arms-oracle_exact_seed1,DONE,1,2026-08-03T20:46:52.605507+00:00,2026-08-03T20:55:16.575380+00:00,503.96675377199426,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,86fbd22f717de1c5b9cc67a061b702361c2af7aca353e8793f9c38523bac8f45,artifacts/adapters/sft_composition_oracle_seed1,5711ef62975702930c69fc292b416e84f85f8a178ea299480ea60be39d0f7133,5c160e36428ff48ae2bbfdd66bfd14ed7bc6a74dadf9634d38fd96da48dedcf0
20260803T205520Z_qwen3-0.6b_capacity_d2_train_exploration_arms-atomic_exact_seed2,DONE,2,2026-08-03T20:55:20.289382+00:00,2026-08-03T21:02:19.519200+00:00,419.2270084449556,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,86fbd22f717de1c5b9cc67a061b702361c2af7aca353e8793f9c38523bac8f45,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,7110b1f061fe34eba3fe22ec75920b6eab1fa267e7e7eab3dac632f190704b88
20260803T210223Z_qwen3-0.6b_capacity_d2_train_exploration_arms-oracle_exact_seed2,DONE,2,2026-08-03T21:02:23.452153+00:00,2026-08-03T21:10:23.270996+00:00,479.8139383129892,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_train.jsonl,86fbd22f717de1c5b9cc67a061b702361c2af7aca353e8793f9c38523bac8f45,artifacts/adapters/sft_composition_oracle_seed2,cdd62862d7d296a024258e8f3802858b864d0909f93a8ca9e1143a6119b52508,1a530f68481bb83e43b6748434797840aeac47208da6dc20fafdd2f41abfd9c6
20260803T211027Z_qwen3-0.6b_capacity_d3_train_exploration_arms-atomic_exact_seed0,DONE,0,2026-08-03T21:10:27.265798+00:00,2026-08-03T21:33:00.353399+00:00,1353.076895714039,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_train.jsonl,bacf9e3d08c76f91ebaf93db388a19593d05abdce0765622777dbdeb5a94f23d,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,807b5ff9e12f2947aca5b6c30141455214e91fe248212e4a130c241f46ac66ed
20260803T213304Z_qwen3-0.6b_capacity_d3_train_exploration_arms-oracle_exact_seed0,DONE,0,2026-08-03T21:33:04.691933+00:00,2026-08-03T22:06:42.092068+00:00,2017.3970105450135,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_train.jsonl,bacf9e3d08c76f91ebaf93db388a19593d05abdce0765622777dbdeb5a94f23d,artifacts/adapters/sft_composition_oracle_seed0,763369215ebee5bb51890e4d1191919d937f061ab18b4d2e39ba6103c65cf698,e360e05ab885069bfe45b300d0ddc07b5174c56c23b68d4acbb2c89b5526545a
20260803T220645Z_qwen3-0.6b_capacity_d3_train_exploration_arms-atomic_exact_seed1,DONE,1,2026-08-03T22:06:45.811986+00:00,2026-08-03T22:28:22.581956+00:00,1296.7669316700194,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_train.jsonl,bacf9e3d08c76f91ebaf93db388a19593d05abdce0765622777dbdeb5a94f23d,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,ecb0f3704f200fab22372ed96b329fc6128c0894f4c5e057af0297f4f3d52fed
20260803T222825Z_qwen3-0.6b_capacity_d3_train_exploration_arms-oracle_exact_seed1,INCOMPLETE,1,2026-08-03T22:28:26.047319+00:00,,,,,,,,,,,,,,,,artifacts/data/pilot/capacity_d3_train.jsonl,bacf9e3d08c76f91ebaf93db388a19593d05abdce0765622777dbdeb5a94f23d,artifacts/adapters/sft_composition_oracle_seed1,5711ef62975702930c69fc292b416e84f85f8a178ea299480ea60be39d0f7133,eb1cf7bd58c8d17a998decb9738df9135590e580cb53a8d5b3edb0e097dc97d5
20260803T224503Z_qwen3-0.6b_capacity_d3_train_exploration_arms-oracle_exact_seed1,DONE,1,2026-08-03T22:45:03.521815+00:00,2026-08-03T23:17:25.689668+00:00,1942.1647173650001,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_train.jsonl,bacf9e3d08c76f91ebaf93db388a19593d05abdce0765622777dbdeb5a94f23d,artifacts/adapters/sft_composition_oracle_seed1,5711ef62975702930c69fc292b416e84f85f8a178ea299480ea60be39d0f7133,eb1cf7bd58c8d17a998decb9738df9135590e580cb53a8d5b3edb0e097dc97d5
20260803T232353Z_qwen3-0.6b_capacity_d3_train_exploration_arms-atomic_exact_seed2,DONE,2,2026-08-03T23:23:53.279381+00:00,2026-08-03T23:44:28.184468+00:00,1234.9024591869997,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_train.jsonl,bacf9e3d08c76f91ebaf93db388a19593d05abdce0765622777dbdeb5a94f23d,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,8e528988aa45aef7cb5a93621da0b3cbf529a029bad8adb6f8febeccb45cef8c
20260803T234431Z_qwen3-0.6b_capacity_d3_train_exploration_arms-oracle_exact_seed2,DONE,2,2026-08-03T23:44:31.263800+00:00,2026-08-04T00:14:25.030040+00:00,1793.7636651479997,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_train.jsonl,bacf9e3d08c76f91ebaf93db388a19593d05abdce0765622777dbdeb5a94f23d,artifacts/adapters/sft_composition_oracle_seed2,cdd62862d7d296a024258e8f3802858b864d0909f93a8ca9e1143a6119b52508,bd2dd25273859de08ac4d7008494a5691c035a775e794ea2b33b45b45feb34b4
20260804T001427Z_qwen3-0.6b_capacity_d2_heldout_exploration_arms-atomic_exact_seed0,DONE,0,2026-08-04T00:14:28.048035+00:00,2026-08-04T00:20:36.820266+00:00,368.76969767300034,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,7c66ffdd39e321c71663a70f31f2d05b6df380966a816c662348eb06a9149872,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,ea224cdf095b6ec2d527c73d126cd7a39c333897301c7e61c0d1a1e55fc842f4
20260804T002039Z_qwen3-0.6b_capacity_d2_heldout_exploration_arms-oracle_exact_seed0,DONE,0,2026-08-04T00:20:39.903317+00:00,2026-08-04T00:28:16.636868+00:00,456.730997912,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,7c66ffdd39e321c71663a70f31f2d05b6df380966a816c662348eb06a9149872,artifacts/adapters/sft_composition_oracle_seed0,763369215ebee5bb51890e4d1191919d937f061ab18b4d2e39ba6103c65cf698,2301a8d0c5d71d56b4799b30f386c0a52ed371cbdfa0960295067af038a8b772
20260804T002819Z_qwen3-0.6b_capacity_d2_heldout_exploration_arms-atomic_exact_seed1,DONE,1,2026-08-04T00:28:19.653523+00:00,2026-08-04T00:34:30.136646+00:00,370.4803703460002,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,7c66ffdd39e321c71663a70f31f2d05b6df380966a816c662348eb06a9149872,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,ebdb39fddebe52fe48f4b61c97d66b37f7914766b0d85cd9e727e36ca7895612
20260804T003433Z_qwen3-0.6b_capacity_d2_heldout_exploration_arms-oracle_exact_seed1,DONE,1,2026-08-04T00:34:33.155824+00:00,2026-08-04T00:42:01.604843+00:00,448.44647654300024,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,7c66ffdd39e321c71663a70f31f2d05b6df380966a816c662348eb06a9149872,artifacts/adapters/sft_composition_oracle_seed1,5711ef62975702930c69fc292b416e84f85f8a178ea299480ea60be39d0f7133,24f021e7690b3d690fb0e5f42ea6f47b4d42eee1ac239dfe00188fdfd634f2a7
20260804T004204Z_qwen3-0.6b_capacity_d2_heldout_exploration_arms-atomic_exact_seed2,DONE,2,2026-08-04T00:42:04.665851+00:00,2026-08-04T00:48:14.893194+00:00,370.2246937310001,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,7c66ffdd39e321c71663a70f31f2d05b6df380966a816c662348eb06a9149872,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,5ae9a2d7cd1eba2fb46a494ebc162ad95720babe565e9bff03e92ea62fda595d
20260804T004817Z_qwen3-0.6b_capacity_d2_heldout_exploration_arms-oracle_exact_seed2,DONE,2,2026-08-04T00:48:17.906008+00:00,2026-08-04T00:55:29.119057+00:00,431.2104626549999,,,,,,300,,,,,,,1353595392,artifacts/data/pilot/capacity_d2_heldout.jsonl,7c66ffdd39e321c71663a70f31f2d05b6df380966a816c662348eb06a9149872,artifacts/adapters/sft_composition_oracle_seed2,cdd62862d7d296a024258e8f3802858b864d0909f93a8ca9e1143a6119b52508,9a3952372531385764975eb69a8dacd0b6818772b0130fb78057ce9b061bd276
20260804T005532Z_qwen3-0.6b_capacity_d3_heldout_exploration_arms-atomic_exact_seed0,DONE,0,2026-08-04T00:55:32.140125+00:00,2026-08-04T01:15:38.177818+00:00,1206.0351865390003,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_heldout.jsonl,7657b19f7957e64cf2d2ddda7d3b51ff9634a6033b3a2be004c9b3b08f2490c7,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,f13e81828ad86aa5e4df0374fead88b763ae756a15afa9e40f7578a14843edd8
20260804T011541Z_qwen3-0.6b_capacity_d3_heldout_exploration_arms-oracle_exact_seed0,DONE,0,2026-08-04T01:15:41.263671+00:00,2026-08-04T01:45:22.806848+00:00,1781.5406021090002,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_heldout.jsonl,7657b19f7957e64cf2d2ddda7d3b51ff9634a6033b3a2be004c9b3b08f2490c7,artifacts/adapters/sft_composition_oracle_seed0,763369215ebee5bb51890e4d1191919d937f061ab18b4d2e39ba6103c65cf698,42da298c5ad26c310797b831482aed5b51eeee3f9e58cba6b0cd304670f39ddf
20260804T014525Z_qwen3-0.6b_capacity_d3_heldout_exploration_arms-atomic_exact_seed1,DONE,1,2026-08-04T01:45:25.890158+00:00,2026-08-04T02:05:40.461911+00:00,1214.5650997979992,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_heldout.jsonl,7657b19f7957e64cf2d2ddda7d3b51ff9634a6033b3a2be004c9b3b08f2490c7,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,a6726b7f36d34d1baa96bdd1ff5a587d45dabaf4588a20163cd69cefbd3aaa34
20260804T020543Z_qwen3-0.6b_capacity_d3_heldout_exploration_arms-oracle_exact_seed1,DONE,1,2026-08-04T02:05:43.491102+00:00,2026-08-04T02:36:06.775844+00:00,1823.2821580950003,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_heldout.jsonl,7657b19f7957e64cf2d2ddda7d3b51ff9634a6033b3a2be004c9b3b08f2490c7,artifacts/adapters/sft_composition_oracle_seed1,5711ef62975702930c69fc292b416e84f85f8a178ea299480ea60be39d0f7133,b3c69f20adecd04f60c6b30d4295eb545c9f19c44892bc2a70c5a1e699bb5706
20260804T023609Z_qwen3-0.6b_capacity_d3_heldout_exploration_arms-atomic_exact_seed2,DONE,2,2026-08-04T02:36:09.778571+00:00,2026-08-04T02:56:19.403178+00:00,1209.6218853029986,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_heldout.jsonl,7657b19f7957e64cf2d2ddda7d3b51ff9634a6033b3a2be004c9b3b08f2490c7,artifacts/adapters/sft_atomic_r32_pilot_aw4_cont,4aeefb49a3523db10aafe0e0b3cab38bdb21cef58110a508404f63bd332b0c85,ca7bfd00af8c089cf85d182f1dc9f1ef7cb7dd7427a4a7045b20452f6d9205f5
20260804T025622Z_qwen3-0.6b_capacity_d3_heldout_exploration_arms-oracle_exact_seed2,DONE,2,2026-08-04T02:56:22.509872+00:00,2026-08-04T03:25:46.477901+00:00,1763.957625097999,,,,,,300,,,,,,,1354377728,artifacts/data/pilot/capacity_d3_heldout.jsonl,7657b19f7957e64cf2d2ddda7d3b51ff9634a6033b3a2be004c9b3b08f2490c7,artifacts/adapters/sft_composition_oracle_seed2,cdd62862d7d296a024258e8f3802858b864d0909f93a8ca9e1143a6119b52508,762ac7918a402c40ac32ea4c7c113b8b1c1035bceea7d8dbe60b4578e568e91b
